ProductName,Category,StorageCondition,DaysUntilExpiration,DaysSinceOpened,IsOpened,IsSensitive,Quantity,PreviousWasteCount,PreviousSharedCount,Season,RiskScore,RiskLabel
Nohut,Kuru Gıda,Buzdolabı,142,0,False,False,2.26,5,2,Kış,16,Low
Kaşar Peyniri,Süt Ürünleri,Oda Sıcaklığı,0,3,True,True,0.38,4,3,Kış,100,Critical
Açılmış Konserve,Konserve,Dondurucu,3,8,True,True,0.82,6,2,Kış,85,Critical
Çorba,Pişmiş Yemek,Oda Sıcaklığı,2,0,False,True,4.98,2,5,Yaz,74,High
Un,Kuru Gıda,Oda Sıcaklığı,13,0,False,False,4.93,0,3,Kış,0,Low
Lavaş,Fırın Ürünü,Dondurucu,2,0,False,False,1.22,5,1,İlkbahar,41,Medium
Kırmızı Et,Et Ürünleri,Dondurucu,-2,10,True,True,1.67,1,2,Sonbahar,85,Critical
Pişmiş Makarna,Pişmiş Yemek,Oda Sıcaklığı,0,3,True,True,4.33,4,1,Yaz,100,Critical
Üzüm,Meyve,Dondurucu,-1,0,False,True,3.97,2,0,İlkbahar,56,Medium
Balık,Et Ürünleri,Buzdolabı,-1,0,False,True,2.75,3,1,Sonbahar,66,High
Reçel,Kahvaltılık,Buzdolabı,68,2,True,False,0.67,2,4,Sonbahar,20,Low
Açılmış Konserve,Konserve,Buzdolabı,1,10,True,True,3.46,6,2,Kış,100,Critical
Süt,Süt Ürünleri,Dondurucu,7,0,False,True,2.98,5,2,İlkbahar,31,Medium
Reçel,Kahvaltılık,Buzdolabı,71,8,True,False,1.91,4,4,İlkbahar,45,Medium
Meyve Suyu,İçecek,Buzdolabı,1,6,True,True,4.34,0,5,Sonbahar,73,High
Poğaça,Fırın Ürünü,Buzdolabı,2,4,True,True,0.83,2,2,İlkbahar,78,High
Tost Ekmeği,Fırın Ürünü,Dondurucu,6,4,True,False,0.35,2,1,Kış,34,Medium
Pirinç,Kuru Gıda,Dondurucu,34,0,False,False,1.58,0,3,Sonbahar,0,Low
Salatalık,Sebze,Buzdolabı,5,2,True,True,1.82,5,4,Yaz,76,High
Çorba,Pişmiş Yemek,Buzdolabı,-1,0,False,True,1.51,5,1,Yaz,82,Critical
Makarna,Kuru Gıda,Buzdolabı,160,0,False,False,3.39,1,3,Yaz,0,Low
Şeker,Kuru Gıda,Buzdolabı,102,7,True,False,4.51,4,5,Sonbahar,43,Medium
Salatalık,Sebze,Dondurucu,6,0,False,True,2.72,1,4,İlkbahar,11,Low
Biber,Sebze,Buzdolabı,4,0,False,True,1.26,6,4,Kış,52,Medium
Pirinç,Kuru Gıda,Dondurucu,117,5,True,False,2.81,3,1,İlkbahar,39,Medium
Portakal,Meyve,Oda Sıcaklığı,5,0,False,False,3.3,6,1,Kış,47,Medium
Krema,Süt Ürünleri,Oda Sıcaklığı,3,0,False,True,2.59,6,3,Kış,76,High
Salatalık,Sebze,Buzdolabı,4,0,False,True,3.79,2,3,Sonbahar,38,Medium
Peynir,Süt Ürünleri,Dondurucu,-3,8,True,True,0.76,1,1,İlkbahar,87,Critical
Yoğurt,Süt Ürünleri,Oda Sıcaklığı,3,10,True,True,4.04,4,2,Sonbahar,100,Critical
Pişmiş Makarna,Pişmiş Yemek,Oda Sıcaklığı,-3,0,False,True,2.61,0,2,Sonbahar,74,High
Marul,Sebze,Buzdolabı,4,1,True,True,0.93,3,2,İlkbahar,64,High
Yoğurt,Süt Ürünleri,Buzdolabı,7,8,True,True,1.22,5,1,Sonbahar,78,High
Soğan,Sebze,Buzdolabı,15,0,False,False,3.31,2,2,İlkbahar,4,Low
Sucuk,Et Ürünleri,Dondurucu,15,6,True,True,3.47,2,4,Sonbahar,44,Medium
Mercimek,Kuru Gıda,Buzdolabı,106,0,False,False,1.23,5,0,Sonbahar,20,Low
Çilek,Meyve,Dondurucu,1,0,False,True,3.44,2,5,İlkbahar,36,Medium
Karpuz,Meyve,Dondurucu,6,6,True,True,3.39,5,1,Sonbahar,70,High
Limon,Meyve,Oda Sıcaklığı,3,2,True,False,3.15,4,4,Kış,53,Medium
Muz,Meyve,Oda Sıcaklığı,5,0,False,True,3.17,5,1,Sonbahar,76,High
Makarna,Kuru Gıda,Dondurucu,38,3,True,False,4.25,2,4,Sonbahar,20,Low
Nohut,Kuru Gıda,Oda Sıcaklığı,164,7,True,False,4.0,6,1,Yaz,63,High
Balık,Et Ürünleri,Buzdolabı,-2,0,False,True,2.61,3,3,İlkbahar,62,High
Meyve Suyu,İçecek,Dondurucu,7,3,True,True,3.15,5,2,İlkbahar,59,Medium
Bulgur,Kuru Gıda,Oda Sıcaklığı,39,5,True,False,4.36,5,0,Kış,61,High
Armut,Meyve,Dondurucu,7,0,False,True,4.46,1,5,Kış,9,Low
Açılmış Konserve,Konserve,Dondurucu,3,9,True,True,3.02,1,1,İlkbahar,67,High
Karpuz,Meyve,Dondurucu,-2,0,False,True,2.95,1,5,Yaz,50,Medium
Elma,Meyve,Oda Sıcaklığı,18,0,False,False,0.8,6,5,Sonbahar,18,Low
Kıyma,Et Ürünleri,Buzdolabı,-2,0,False,True,1.39,5,4,Kış,68,High
Brokoli,Sebze,Dondurucu,3,1,True,True,2.62,4,3,Kış,58,Medium
Limon,Meyve,Dondurucu,10,0,False,False,1.25,1,5,İlkbahar,0,Low
Karpuz,Meyve,Dondurucu,3,0,False,True,4.45,5,0,Kış,48,Medium
Elma,Meyve,Buzdolabı,4,0,False,False,2.88,3,5,Kış,23,Low
Reçel,Kahvaltılık,Buzdolabı,41,0,False,False,1.43,1,1,Sonbahar,2,Low
Elma,Meyve,Oda Sıcaklığı,19,0,False,False,4.39,1,0,Sonbahar,8,Low
Havuç,Sebze,Dondurucu,6,0,False,False,4.56,2,3,Sonbahar,2,Low
Salam,Et Ürünleri,Oda Sıcaklığı,4,8,True,True,3.99,4,1,Kış,100,Critical
Karpuz,Meyve,Buzdolabı,6,8,True,True,3.7,5,3,İlkbahar,74,High
Süt,Süt Ürünleri,Oda Sıcaklığı,7,9,True,True,4.69,5,2,Yaz,100,Critical
Soğan,Sebze,Oda Sıcaklığı,1,0,False,False,4.25,2,0,Kış,43,Medium
Açılmış Konserve,Konserve,Buzdolabı,0,0,False,True,0.5,0,4,Sonbahar,48,Medium
Elma,Meyve,Buzdolabı,8,0,False,False,4.01,6,4,Sonbahar,24,Low
Pişmiş Pilav,Pişmiş Yemek,Oda Sıcaklığı,0,0,False,True,4.14,3,3,Kış,84,Critical
Soğan,Sebze,Buzdolabı,10,8,True,False,3.86,6,1,Kış,67,High
Çorba,Pişmiş Yemek,Dondurucu,2,2,True,True,4.75,6,3,Kış,76,High
Süt,Süt Ürünleri,Oda Sıcaklığı,4,1,True,True,3.17,1,0,Kış,82,Critical
Marul,Sebze,Oda Sıcaklığı,2,10,True,True,1.76,1,3,Kış,100,Critical
Elma,Meyve,Buzdolabı,-3,0,False,False,3.67,1,3,Kış,39,Medium
Domates,Sebze,Buzdolabı,-1,6,True,True,4.78,1,2,İlkbahar,93,Critical
Kırmızı Et,Et Ürünleri,Oda Sıcaklığı,3,0,False,True,4.43,0,0,Yaz,66,High
Pişmiş Makarna,Pişmiş Yemek,Dondurucu,3,10,True,True,4.82,0,1,İlkbahar,63,High
Makarna,Kuru Gıda,Oda Sıcaklığı,127,8,True,False,0.52,1,2,İlkbahar,41,Medium
Balık,Et Ürünleri,Dondurucu,0,0,False,True,3.78,1,2,Sonbahar,48,Medium
Pişmiş Makarna,Pişmiş Yemek,Dondurucu,-3,8,True,True,4.24,3,2,Yaz,100,Critical
Ekmek,Fırın Ürünü,Dondurucu,4,2,True,False,3.58,1,0,Yaz,37,Medium
Havuç,Sebze,Buzdolabı,4,0,False,False,4.2,0,4,Yaz,13,Low
Tost Ekmeği,Fırın Ürünü,Oda Sıcaklığı,0,3,True,False,2.82,0,0,Kış,73,High
Limon,Meyve,Oda Sıcaklığı,6,5,True,False,2.04,1,3,Kış,47,Medium
Patates,Sebze,Oda Sıcaklığı,15,0,False,False,4.72,1,5,Kış,0,Low
Tavuk,Et Ürünleri,Oda Sıcaklığı,0,0,False,True,1.42,4,1,Yaz,100,Critical
Reçel,Kahvaltılık,Buzdolabı,52,0,False,False,1.24,5,2,Sonbahar,16,Low
Un,Kuru Gıda,Oda Sıcaklığı,119,0,False,False,2.01,4,5,Sonbahar,10,Low
Kabak,Sebze,Oda Sıcaklığı,2,9,True,True,4.84,4,0,Yaz,100,Critical
Kırmızı Et,Et Ürünleri,Oda Sıcaklığı,0,0,False,True,2.74,2,2,Yaz,90,Critical
Poğaça,Fırın Ürünü,Dondurucu,-1,3,True,True,3.5,2,5,Kış,74,High
Armut,Meyve,Buzdolabı,-1,0,False,True,1.11,6,1,İlkbahar,78,High
Salam,Et Ürünleri,Buzdolabı,-1,0,False,True,2.13,3,1,Kış,66,High
Süt,Süt Ürünleri,Oda Sıcaklığı,3,0,False,True,2.56,2,0,Sonbahar,66,High
Tavuk,Et Ürünleri,Oda Sıcaklığı,-3,0,False,True,4.9,4,2,Kış,90,Critical
Limon,Meyve,Buzdolabı,3,0,False,False,4.48,3,1,İlkbahar,31,Medium
Bulgur,Kuru Gıda,Dondurucu,36,0,False,False,1.41,6,5,Yaz,6,Low
Domates,Sebze,Buzdolabı,3,0,False,True,4.77,1,2,Kış,36,Medium
Peynir,Süt Ürünleri,Dondurucu,8,0,False,True,2.86,2,1,Sonbahar,21,Low
Ispanak,Sebze,Buzdolabı,1,6,True,True,3.17,6,4,Yaz,100,Critical
Meyve Suyu,İçecek,Dondurucu,0,0,False,True,0.83,0,1,Kış,46,Medium
Karpuz,Meyve,Dondurucu,-3,0,False,True,4.97,6,2,Sonbahar,68,High
Tost Ekmeği,Fırın Ürünü,Dondurucu,-3,6,True,False,2.53,6,2,Yaz,90,Critical
Pişmiş Pilav,Pişmiş Yemek,Oda Sıcaklığı,1,0,False,True,0.35,6,1,Yaz,98,Critical
Pişmiş Pilav,Pişmiş Yemek,Buzdolabı,-2,5,True,True,3.23,0,4,İlkbahar,85,Critical
Tavuk,Et Ürünleri,Oda Sıcaklığı,1,2,True,True,1.16,0,0,İlkbahar,88,Critical
Biber,Sebze,Buzdolabı,7,0,False,True,2.23,3,5,Kış,25,Low
Ispanak,Sebze,Buzdolabı,-3,0,False,True,2.05,1,1,Yaz,66,High
Mercimek,Kuru Gıda,Dondurucu,151,5,True,False,4.3,6,0,Kış,53,Medium
Meyve Suyu,İçecek,Dondurucu,2,1,True,True,2.38,1,0,Sonbahar,62,High
Şeker,Kuru Gıda,Buzdolabı,106,0,False,False,2.97,1,2,İlkbahar,0,Low
Makarna,Kuru Gıda,Oda Sıcaklığı,22,0,False,False,1.15,6,4,Sonbahar,20,Low
Bulgur,Kuru Gıda,Buzdolabı,82,4,True,False,0.64,2,4,Sonbahar,28,Low
Un,Kuru Gıda,Oda Sıcaklığı,104,0,False,False,4.96,6,2,Sonbahar,24,Low
Açılmış Konserve,Konserve,Dondurucu,-2,0,False,True,4.41,3,4,Kış,52,Medium
Kaşar Peyniri,Süt Ürünleri,Dondurucu,-3,0,False,True,0.71,2,2,Yaz,60,High
Limon,Meyve,Buzdolabı,20,10,True,False,4.78,1,1,Yaz,39,Medium
Muz,Meyve,Oda Sıcaklığı,-2,0,False,True,4.94,6,0,İlkbahar,100,Critical
Domates,Sebze,Oda Sıcaklığı,6,0,False,True,1.14,6,5,Yaz,67,High
Un,Kuru Gıda,Oda Sıcaklığı,33,6,True,False,2.33,6,0,Kış,65,High
Domates,Sebze,Dondurucu,3,3,True,True,3.67,1,4,İlkbahar,52,Medium
Kapalı Konserve,Konserve,Dondurucu,334,6,True,False,3.17,6,1,Kış,51,Medium
Kıyma,Et Ürünleri,Oda Sıcaklığı,-1,1,True,True,1.01,3,4,İlkbahar,100,Critical
Meyve Suyu,İçecek,Dondurucu,2,0,False,True,4.2,2,1,Yaz,52,Medium
Zeytin,Kahvaltılık,Buzdolabı,27,0,False,False,3.69,2,2,İlkbahar,4,Low
Krema,Süt Ürünleri,Oda Sıcaklığı,2,0,False,True,0.49,6,0,İlkbahar,92,Critical
Bulgur,Kuru Gıda,Dondurucu,0,9,True,False,2.22,6,5,İlkbahar,84,Critical
Pişmiş Makarna,Pişmiş Yemek,Dondurucu,-1,0,False,True,1.73,1,4,Kış,44,Medium
Ispanak,Sebze,Buzdolabı,4,0,False,True,1.33,4,5,Yaz,50,Medium
Çilek,Meyve,Buzdolabı,-1,0,False,True,3.04,6,1,Kış,78,High
Çorba,Pişmiş Yemek,Buzdolabı,-1,0,False,True,0.85,4,1,Kış,70,High
Biber,Sebze,Buzdolabı,4,2,True,True,4.4,1,0,Sonbahar,60,High
Poğaça,Fırın Ürünü,Dondurucu,3,9,True,True,0.99,3,4,Kış,69,High
Balık,Et Ürünleri,Buzdolabı,-1,2,True,True,0.28,0,4,Kış,68,High
Krema,Süt Ürünleri,Dondurucu,1,6,True,True,3.3,1,3,İlkbahar,73,High
Mercimek,Kuru Gıda,Dondurucu,162,3,True,False,3.67,6,4,Sonbahar,36,Medium
Ayran,Süt Ürünleri,Oda Sıcaklığı,0,0,False,True,2.87,1,3,Sonbahar,76,High
Poğaça,Fırın Ürünü,Oda Sıcaklığı,2,0,False,True,3.91,3,0,Yaz,88,Critical
Karpuz,Meyve,Buzdolabı,7,0,False,True,0.75,5,0,İlkbahar,43,Medium
Domates,Sebze,Dondurucu,-2,7,True,True,2.75,0,1,Kış,83,Critical
Pirinç,Kuru Gıda,Buzdolabı,15,0,False,False,4.58,3,0,Kış,12,Low
Yoğurt,Süt Ürünleri,Buzdolabı,2,0,False,True,0.62,6,5,Sonbahar,60,High
Bulgur,Kuru Gıda,Dondurucu,62,6,True,False,2.72,0,3,Yaz,23,Low
Elma,Meyve,Oda Sıcaklığı,15,5,True,False,4.54,2,1,Sonbahar,47,Medium
Un,Kuru Gıda,Dondurucu,107,3,True,False,0.85,4,0,İlkbahar,36,Medium
Zeytin,Kahvaltılık,Buzdolabı,40,0,False,False,2.8,6,3,Sonbahar,18,Low
Reçel,Kahvaltılık,Dondurucu,17,0,False,False,0.55,0,2,Kış,0,Low
Armut,Meyve,Oda Sıcaklığı,9,0,False,True,0.38,3,1,Yaz,63,High
Armut,Meyve,Oda Sıcaklığı,-2,0,False,True,3.95,5,0,İlkbahar,98,Critical
Etli Yemek,Pişmiş Yemek,Buzdolabı,1,0,False,True,2.8,5,5,Yaz,64,High
Pişmiş Makarna,Pişmiş Yemek,Buzdolabı,-1,0,False,True,3.36,2,4,Yaz,64,High
Krema,Süt Ürünleri,Buzdolabı,5,6,True,True,3.46,3,2,İlkbahar,81,Critical
Tost Ekmeği,Fırın Ürünü,Oda Sıcaklığı,-3,5,True,False,0.6,6,3,Yaz,100,Critical
Poğaça,Fırın Ürünü,Oda Sıcaklığı,2,0,False,True,2.23,1,1,Yaz,78,High
Makarna,Kuru Gıda,Dondurucu,160,6,True,False,3.71,5,5,Yaz,39,Medium
Pişmiş Pilav,Pişmiş Yemek,Oda Sıcaklığı,3,5,True,True,1.46,6,5,İlkbahar,100,Critical
Limon,Meyve,Oda Sıcaklığı,20,0,False,False,4.42,3,5,Sonbahar,6,Low
Peynir,Süt Ürünleri,Dondurucu,18,1,True,True,0.78,2,5,Sonbahar,25,Low
Kabak,Sebze,Oda Sıcaklığı,1,0,False,True,4.72,0,0,Kış,68,High
Açılmış Konserve,Konserve,Buzdolabı,4,0,False,True,2.59,5,1,İlkbahar,54,Medium
Poğaça,Fırın Ürünü,Dondurucu,-1,4,True,True,1.33,5,3,Sonbahar,90,Critical
Salatalık,Sebze,Dondurucu,2,0,False,True,4.95,3,4,Sonbahar,42,Medium
Pişmiş Pilav,Pişmiş Yemek,Oda Sıcaklığı,1,2,True,True,0.92,0,3,İlkbahar,82,Critical
Un,Kuru Gıda,Dondurucu,119,0,False,False,0.35,3,4,Yaz,0,Low
Mercimek,Kuru Gıda,Dondurucu,164,10,True,False,4.52,0,3,Sonbahar,23,Low
Tost Ekmeği,Fırın Ürünü,Oda Sıcaklığı,5,0,False,False,3.93,5,5,Kış,35,Medium
Meyve Suyu,İçecek,Buzdolabı,-3,2,True,True,1.77,4,4,İlkbahar,84,Critical
Reçel,Kahvaltılık,Dondurucu,34,3,True,False,1.92,4,1,İlkbahar,34,Medium
Sucuk,Et Ürünleri,Buzdolabı,0,0,False,True,3.69,4,3,Kış,66,High
Ayran,Süt Ürünleri,Buzdolabı,3,2,True,True,3.56,3,2,İlkbahar,64,High
Tost Ekmeği,Fırın Ürünü,Oda Sıcaklığı,6,0,False,False,3.11,4,5,Sonbahar,18,Low
Açılmış Konserve,Konserve,Oda Sıcaklığı,2,6,True,True,2.29,4,2,Kış,100,Critical
Ispanak,Sebze,Oda Sıcaklığı,3,0,False,True,0.84,3,3,Yaz,72,High
Un,Kuru Gıda,Dondurucu,43,0,False,False,2.44,2,5,Kış,0,Low
Lavaş,Fırın Ürünü,Oda Sıcaklığı,-3,0,False,False,3.58,2,1,Kış,51,Medium
Ekmek,Fırın Ürünü,Buzdolabı,-2,0,False,False,3.26,6,0,Sonbahar,65,High
Biber,Sebze,Oda Sıcaklığı,-1,0,False,True,1.61,0,4,Kış,70,High
Pişmiş Makarna,Pişmiş Yemek,Oda Sıcaklığı,0,0,False,True,0.72,5,3,Sonbahar,92,Critical
Sucuk,Et Ürünleri,Dondurucu,15,0,False,True,3.06,0,2,Sonbahar,3,Low
Kabak,Sebze,Buzdolabı,6,0,False,True,3.96,0,0,Kış,23,Low
Muz,Meyve,Dondurucu,3,0,False,True,3.77,2,1,Yaz,42,Medium
Şeker,Kuru Gıda,Oda Sıcaklığı,145,7,True,False,3.77,0,2,İlkbahar,37,Medium
Çilek,Meyve,Oda Sıcaklığı,3,3,True,True,4.63,5,5,Sonbahar,96,Critical
Ayran,Süt Ürünleri,Dondurucu,-1,8,True,True,1.91,5,0,Kış,100,Critical
Brokoli,Sebze,Oda Sıcaklığı,1,7,True,True,0.81,4,1,İlkbahar,100,Critical
Makarna,Kuru Gıda,Dondurucu,109,2,True,False,1.98,2,0,Kış,20,Low
Kaşar Peyniri,Süt Ürünleri,Dondurucu,24,3,True,True,3.72,0,2,İlkbahar,31,Medium
Portakal,Meyve,Oda Sıcaklığı,9,4,True,False,2.0,0,0,Sonbahar,40,Medium
Kapalı Konserve,Konserve,Dondurucu,354,6,True,False,0.75,1,0,Yaz,33,Medium
Karpuz,Meyve,Buzdolabı,5,0,False,True,2.53,4,1,Kış,50,Medium
Kırmızı Et,Et Ürünleri,Buzdolabı,1,8,True,True,2.45,0,2,Sonbahar,79,High
Simit,Fırın Ürünü,Buzdolabı,0,8,True,False,1.73,4,1,İlkbahar,92,Critical
Salam,Et Ürünleri,Dondurucu,6,5,True,True,1.08,4,4,Kış,60,High
Yoğurt,Süt Ürünleri,Buzdolabı,1,0,False,True,4.08,5,1,Yaz,72,High
Reçel,Kahvaltılık,Dondurucu,40,0,False,False,0.73,5,2,İlkbahar,8,Low
Zeytinyağlı Yemek,Pişmiş Yemek,Oda Sıcaklığı,1,0,False,True,3.92,3,5,İlkbahar,70,High
Zeytinyağlı Yemek,Pişmiş Yemek,Oda Sıcaklığı,2,0,False,True,3.86,2,3,İlkbahar,70,High
Sucuk,Et Ürünleri,Dondurucu,11,2,True,True,3.39,2,1,Kış,33,Medium
Kaşar Peyniri,Süt Ürünleri,Buzdolabı,2,0,False,True,3.42,3,3,Yaz,60,High
Simit,Fırın Ürünü,Dondurucu,-3,0,False,False,1.07,5,3,Kış,47,Medium
Çorba,Pişmiş Yemek,Dondurucu,1,3,True,True,4.39,4,2,Yaz,86,Critical
Çorba,Pişmiş Yemek,Buzdolabı,-3,1,True,True,0.98,0,3,İlkbahar,70,High
Marul,Sebze,Dondurucu,3,0,False,True,0.92,0,2,İlkbahar,24,Low
Kaşar Peyniri,Süt Ürünleri,Oda Sıcaklığı,-1,0,False,True,2.37,1,1,Yaz,88,Critical
Şeker,Kuru Gıda,Dondurucu,151,0,False,False,3.79,6,4,Yaz,8,Low
Zeytinyağlı Yemek,Pişmiş Yemek,Dondurucu,-2,0,False,True,2.87,6,0,Kış,72,High
Muz,Meyve,Oda Sıcaklığı,1,0,False,True,0.89,4,1,Sonbahar,82,Critical
Bulgur,Kuru Gıda,Dondurucu,14,0,False,False,3.35,6,0,Yaz,16,Low
Kıyma,Et Ürünleri,Oda Sıcaklığı,-1,0,False,True,4.2,3,0,Kış,90,Critical
Lavaş,Fırın Ürünü,Oda Sıcaklığı,4,0,False,False,4.99,0,0,İlkbahar,25,Low
Kapalı Konserve,Konserve,Buzdolabı,108,1,True,False,1.97,5,5,Kış,30,Medium
Balık,Et Ürünleri,Dondurucu,3,0,False,True,4.65,1,2,İlkbahar,28,Low
Balık,Et Ürünleri,Buzdolabı,2,0,False,True,4.78,6,5,Kış,60,High
Karpuz,Meyve,Buzdolabı,4,4,True,True,2.32,0,1,Sonbahar,62,High
Meyve Suyu,İçecek,Dondurucu,5,2,True,True,2.69,1,4,Kış,44,Medium
Makarna,Kuru Gıda,Oda Sıcaklığı,38,0,False,False,3.57,3,1,Sonbahar,14,Low
Krema,Süt Ürünleri,Dondurucu,-3,0,False,True,2.5,3,0,Kış,60,High
Pişmiş Makarna,Pişmiş Yemek,Buzdolabı,2,3,True,True,0.4,6,5,Yaz,96,Critical
Mercimek,Kuru Gıda,Dondurucu,163,0,False,False,4.22,6,0,İlkbahar,16,Low
Elma,Meyve,Buzdolabı,20,0,False,False,1.08,6,0,Kış,24,Low
Açılmış Konserve,Konserve,Dondurucu,3,0,False,True,1.88,3,5,Kış,30,Medium
Kaşar Peyniri,Süt Ürünleri,Dondurucu,23,5,True,True,2.14,6,3,Yaz,70,High
Ispanak,Sebze,Dondurucu,1,7,True,True,4.9,5,5,Kış,85,Critical
Kapalı Konserve,Konserve,Dondurucu,30,0,False,False,3.22,0,4,Yaz,0,Low
Limon,Meyve,Buzdolabı,17,2,True,False,0.54,0,4,Sonbahar,12,Low
Makarna,Kuru Gıda,Oda Sıcaklığı,153,9,True,False,0.39,0,3,Kış,35,Medium
Çorba,Pişmiş Yemek,Buzdolabı,3,9,True,True,1.01,6,5,Sonbahar,87,Critical
Ekmek,Fırın Ürünü,Buzdolabı,1,0,False,False,3.41,0,0,Sonbahar,31,Medium
Salatalık,Sebze,Oda Sıcaklığı,1,0,False,True,2.36,6,0,Yaz,100,Critical
Biber,Sebze,Oda Sıcaklığı,3,0,False,True,3.76,3,5,Kış,60,High
Simit,Fırın Ürünü,Oda Sıcaklığı,-3,5,True,False,0.43,5,4,Kış,94,Critical
Muz,Meyve,Dondurucu,3,5,True,True,4.8,4,4,Sonbahar,73,High
Peynir,Süt Ürünleri,Buzdolabı,13,0,False,True,3.33,2,0,Kış,23,Low
Mercimek,Kuru Gıda,Buzdolabı,31,0,False,False,2.38,4,4,Sonbahar,8,Low
Patates,Sebze,Oda Sıcaklığı,28,0,False,False,1.96,2,3,Sonbahar,6,Low
Zeytinyağlı Yemek,Pişmiş Yemek,Oda Sıcaklığı,-2,0,False,True,2.65,3,4,Kış,82,Critical
Un,Kuru Gıda,Buzdolabı,51,6,True,False,3.11,1,4,Sonbahar,33,Medium
Armut,Meyve,Dondurucu,5,0,False,True,4.02,6,4,İlkbahar,44,Medium
Zeytinyağlı Yemek,Pişmiş Yemek,Dondurucu,-3,5,True,True,1.21,2,5,Kış,83,Critical
Un,Kuru Gıda,Oda Sıcaklığı,28,7,True,False,4.26,4,4,Yaz,49,Medium
Makarna,Kuru Gıda,Dondurucu,186,0,False,False,4.17,1,5,Yaz,0,Low
Pişmiş Makarna,Pişmiş Yemek,Dondurucu,3,2,True,True,4.64,4,0,Sonbahar,64,High
Süt,Süt Ürünleri,Dondurucu,0,0,False,True,0.58,3,2,Yaz,64,High
Armut,Meyve,Oda Sıcaklığı,2,8,True,True,1.36,0,0,İlkbahar,100,Critical
Kırmızı Et,Et Ürünleri,Dondurucu,5,7,True,True,4.85,0,5,İlkbahar,55,Medium
Salam,Et Ürünleri,Dondurucu,7,3,True,True,4.5,1,5,Kış,37,Medium
Bulgur,Kuru Gıda,Oda Sıcaklığı,121,0,False,False,3.23,4,4,Yaz,12,Low
Zeytinyağlı Yemek,Pişmiş Yemek,Buzdolabı,4,0,False,True,0.84,0,5,İlkbahar,26,Low
Tost Ekmeği,Fırın Ürünü,Oda Sıcaklığı,6,0,False,False,3.85,2,5,Kış,10,Low
Makarna,Kuru Gıda,Dondurucu,125,8,True,False,1.82,6,4,İlkbahar,45,Medium
Ekmek,Fırın Ürünü,Buzdolabı,2,3,True,False,2.41,1,4,Sonbahar,55,Medium
Zeytinyağlı Yemek,Pişmiş Yemek,Oda Sıcaklığı,4,0,False,True,3.31,6,2,Sonbahar,78,High
Simit,Fırın Ürünü,Buzdolabı,1,0,False,False,3.7,5,5,İlkbahar,41,Medium
Biber,Sebze,Oda Sıcaklığı,5,1,True,True,3.77,1,2,Sonbahar,78,High
Üzüm,Meyve,Buzdolabı,-2,0,False,True,1.46,2,5,Yaz,62,High
Patates,Sebze,Oda Sıcaklığı,16,0,False,False,4.27,4,3,Kış,14,Low
Havuç,Sebze,Buzdolabı,0,10,True,False,0.99,3,3,Sonbahar,84,Critical
Simit,Fırın Ürünü,Dondurucu,0,9,True,False,1.84,6,4,Yaz,86,Critical
Ispanak,Sebze,Oda Sıcaklığı,5,0,False,True,2.65,3,1,Sonbahar,68,High
Mercimek,Kuru Gıda,Buzdolabı,124,0,False,False,0.38,1,0,Kış,4,Low
Un,Kuru Gıda,Buzdolabı,68,3,True,False,3.35,4,2,Kış,40,Medium
Karpuz,Meyve,Buzdolabı,-1,3,True,True,3.73,2,2,Sonbahar,88,Critical
Krema,Süt Ürünleri,Dondurucu,3,6,True,True,0.39,1,0,İlkbahar,69,High
Kaşar Peyniri,Süt Ürünleri,Oda Sıcaklığı,3,6,True,True,4.88,2,5,İlkbahar,93,Critical
Ekmek,Fırın Ürünü,Oda Sıcaklığı,1,9,True,False,0.62,4,2,Yaz,84,Critical
Un,Kuru Gıda,Oda Sıcaklığı,107,0,False,False,3.16,0,0,Sonbahar,4,Low
Karpuz,Meyve,Dondurucu,-2,0,False,True,2.93,0,5,İlkbahar,38,Medium
Karpuz,Meyve,Buzdolabı,7,0,False,True,3.08,4,5,Sonbahar,29,Low
Poğaça,Fırın Ürünü,Buzdolabı,0,7,True,True,1.78,2,1,Kış,99,Critical
Kıyma,Et Ürünleri,Buzdolabı,-2,0,False,True,4.03,1,5,Yaz,58,Medium
Patates,Sebze,Dondurucu,9,0,False,False,1.77,6,2,Sonbahar,20,Low
Simit,Fırın Ürünü,Oda Sıcaklığı,1,10,True,False,4.16,3,5,İlkbahar,74,High
Kıyma,Et Ürünleri,Dondurucu,2,6,True,True,1.66,1,3,Yaz,81,Critical
Portakal,Meyve,Buzdolabı,16,0,False,False,2.24,0,1,İlkbahar,0,Low
Zeytin,Kahvaltılık,Dondurucu,-2,9,True,False,3.56,4,4,İlkbahar,78,High
Kabak,Sebze,Oda Sıcaklığı,6,6,True,True,1.1,2,5,Kış,80,Critical
Makarna,Kuru Gıda,Dondurucu,61,4,True,False,2.72,0,3,Yaz,14,Low
Biber,Sebze,Buzdolabı,-3,9,True,True,4.2,5,0,Kış,100,Critical
Ekmek,Fırın Ürünü,Oda Sıcaklığı,-2,0,False,False,0.52,2,3,Kış,47,Medium
Un,Kuru Gıda,Oda Sıcaklığı,96,0,False,False,2.78,0,3,Kış,0,Low
Makarna,Kuru Gıda,Dondurucu,15,0,False,False,4.84,1,3,İlkbahar,0,Low
Süt,Süt Ürünleri,Oda Sıcaklığı,3,3,True,True,1.26,1,0,Yaz,98,Critical
